"timestamp","happy1","ID","tutorial","travel","direction","born","sports","aware","morning_drink","breakfast","sleep","siblings","siblings_number","pets","beer","coffee","Pineapple_Pizza","Pinky","OS","hand","energy","shoes","phone","Apartment_Size","rooms","apps","countries","CB","Food_Money","season","Drink_Coffee","height","bother","happy2","tutorial_batch","time","major","morning_drink2"
2025-04-08 12:46:06.829,8,"amkie1","Tutorial 5 (C40.255)",2.5,"N",200,4,"awake","water","yes",8,"yes",1,8,2,2,"No",6,"Apple",9.5,7,9,15.5,35,4,35,12,"yes",250,"Fall","Other",180,3,7,2025,12.15,"GESS","water"
2025-04-08 12:46:09.641,7,"36tha7621","Tutorial 5 (C40.255)",74,"NW",556,2,"awake","water","yes",8,"yes",1,9,3,2,"Yes",4.5,"Apple",24,7,5,15.4,120,5,170,13,"yes",400,"Summer","milk",197,2,7,2025,12.15,"GESS","water"
2025-04-08 12:46:19.847,4,"zakre27/2","Tutorial 2 (C7.019)",59,"NW",1654,3,"awake","coffee","yes",8,"yes",1,2,6,6,"Yes",5,"Apple",17,5,6,15,100,3,82,9,"yes",150,"Fall","milk",162,3,5,2025,12.15,"UWI","coffee"
2025-04-08 12:46:31.74,8,"käthe37","Tutorial 2 (C7.019)",0.5,"NW",289,4,"energized","tea","yes",8,"yes",1,0,3,4,"No",7,"Apple",21,7,15,18,90,5,22,15,"yes",250,"Spring","milk",176,5,8,2025,12.15,"UWI","tea"
2025-04-08 12:46:44.569,6,"guten3","Tutorial 2 (C7.019)",2.7,"N",806,2,"awake","water","no",7,"yes",2,3,1,1,"do_not_mind",11,"Microsoft",16,7,3,14,80,2,29,7,"yes",100,"Fall","milk",187,6,7,2025,12.15,"UWI","water"
2025-04-08 12:46:49.979,6,"ecke14","Tutorial 6 (C40.254)",3,"E",400,3,"tired","coffee","yes",5,"yes",1,2,3,3,"No",3,"Microsoft",5,4,10,12,100,4,20,13,"No",100,"Summer","sugar_milk",172,2,5,2025,12.15,"GESS","coffee"
2025-04-08 12:46:56.207,2,"valpa4","Tutorial 6 (C40.254)",2,"NW",50,4,"drowsy","ingwershot","yes",8,"no",0,0,3,3,"do_not_mind",7.2,"Apple",19,2,14,12,230,8,52,22,"No",190,"Spring","Other",159,9,3,2025,12.15,"GESS","other"
2025-04-08 12:46:57.828,3,"helmh4","Tutorial 2 (C7.019)",1.9,"NW",427,3,"tired","matcha_latte","yes",7,"yes",1,0,2,2,"do_not_mind",6.5,"Microsoft",23,3,12,16.5,52,2,118,12,"yes",300,"Fall","milk",180,7,3,2025,12.15,"UWI","coffee"
2025-04-08 12:46:59.365,6,"wollf31a","Tutorial 2 (C7.019)",0.5,"NE",188,5,"awake","water","yes",10,"yes",2,3,1,2,"No",6,"Apple",21,6,7,15,200,8,58,18,"yes",150,"Spring","milk",164,9,8,2025,12.15,"UWI","water"
2025-04-08 12:47:00.475,7,"wasbu","Tutorial 5 (C40.255)",3.8,"NE",126,10,"awake","chai_latte","no",7,"yes",1,21,4,4,"Yes",6,"Microsoft",22,6,10,16.5,60,2,50,12,"yes",210,"Summer","Other",170,10,8,2025,12.15,"GESS","coffee"
2025-04-08 12:47:16.396,7,"ulric16","Tutorial 5 (C40.255)",4.3,"NE",650,3.5,"awake","orange_juice","yes",8,"yes",1,2,3,3,"No",6,"Apple",23.5,6,13,15,60,1,101,9,"yes",200,"Winter","milk",175,8,8,2025,12.15,"GESS","other"
2025-04-08 12:47:19.361,7,"siercz101","Tutorial 5 (C40.255)",2,"N",910,1.5,"drowsy","coffee","yes",7,"yes",2,7,4,4,"No",5,"Apple",13,5,3,13.5,80,1,140,22,"yes",150,"Fall","milk",163,9,7,2025,12.15,"GESS","coffee"
2025-04-08 12:47:20.464,7,"amhas99","Tutorial 2 (C7.019)",0.2,"E",289,1.5,"tired","coffee","yes",6,"yes",2,3,4,3,"No",4.5,"Both",15,5,8,14,59,2,90,13,"yes",230,"Summer","milk",158,5,7,2025,12.15,"UWI","coffee"
2025-04-08 12:47:21.228,4,"sonne54","Tutorial 2 (C7.019)",0.2,"NE",381,2,"awake","coffee","no",9,"yes",4,2,1,1,"Yes",7,"Microsoft",20,6,10,14,360,8,70,17,"No",150,"Fall","milk",180,3,4,2025,12.15,"UWI","coffee"
2025-04-08 12:47:21.747,6,"heine3","Tutorial 1 (C12.107)",1,"N",400,2,"awake","water/_coffee","yes",9,"yes",1,0,3,3,"Yes",9,"Microsoft",18,7,5,18,200,6,13,14,"yes",200,"Summer","milk",170,4,6,2025,12.15,"UWI","coffee"
2025-04-08 12:47:34.636,7,"pinne7","Tutorial 2 (C7.019)",0.7,"NE",48,4.5,"awake","tea","yes",9,"yes",1,0,2,2,"do_not_mind",7,"Microsoft",15,5,10,17,311,6,100,15,"yes",150,"Spring","milk",160,4,8,2025,12.15,"UWI","tea"
2025-04-08 12:47:38.744,8,"käthn15","Tutorial 2 (C7.019)",2.4,"N",55,1,"awake","coffee","no",9,"yes",1,0,5,5,"No",8,"Apple",25,6,7,18,89,2,50,14,"yes",150,"Summer","black",197,1,9,2025,12.15,"UWI","coffee"
2025-04-08 12:47:50.703,7,"schwa52","Tutorial 2 (C7.019)",2.4,"N",55,2,"awake","coffee","yes",8,"no",0,2,5,6,"do_not_mind",7,"Apple",18,8,7,21,89,2,96,18,"yes",200,"Summer","black",183,1,8,2025,12.15,"UWI","coffee"
2025-04-08 12:48:10.234,3,"salzw7","Tutorial 5 (C40.255)",5,"NW",90,5,"tired","coffee","yes",7,"yes",3,2,3,4,"No",7,"Microsoft",23,4,15,20,65,2,78,9,"No",150,"Summer","milk",163,10,3,2025,12.15,"GESS","coffee"
2025-04-08 12:48:10.968,7,"brunn39","Tutorial 2 (C7.019)",450,"E",289,4,"awake","water","yes",8,"yes",1,100,2,2,"do_not_mind",7,"Microsoft",20,7,6,18,360,9,149,19,"yes",100,"Summer","sugar_milk",172,8,7,2025,12.15,"UWI","water"
2025-04-08 12:48:16.681,7,"step,9","Tutorial 6 (C40.254)",140,"N",140,5,"awake","hot_chocolate","yes",9,"yes",1,2,3,2,"No",4.5,"Both",19,5,20,15.5,150,3,120,16,"No",150,"Summer","Other",163,5,5,2025,12.15,"GESS","other"
2025-04-08 12:48:17.37,10,"parks15","Tutorial 4 (C12.013)",1.7,"N",283,0,"awake","coffee","yes",8,"yes",1,3,2,2,"do_not_mind",5,"Microsoft",18,1,4,10,90,3,1,12,"yes",250,"Spring","Other",185,7,0,2025,12.15,"GESS","coffee"
2025-04-08 12:48:20.735,8,"weige1","Tutorial 2 (C7.019)",1,"N",587,3,"energized","coffee","yes",8,"yes",1,4,2,2,"No",6,"Microsoft",17,8,7,16,90,3,48,14,"yes",180,"Spring","milk",163,7,8,2025,12.15,"UWI","coffee"
2025-04-08 12:48:22.292,6,"hansa81","Tutorial 5 (C40.255)",3,"N",224,4,"drowsy","coffee","yes",6,"yes",2,2,3,4,"do_not_mind",6.3,"Apple",18,3,17,13.2,84,2,39,11,"yes",200,"Fall","milk",172,6,4,2025,12.15,"GESS","coffee"
2025-04-08 12:48:46.682,6,"millo12a","Tutorial 6 (C40.254)",70,"NE",50,7,"tired","water","no",8,"yes",1,0,2,2,"Yes",6,"Apple",14,4,2,12,12,4,0,10,"yes",100,"Spring","sugar_milk",166,4,6,2025,12.15,"GESS","water"
2025-04-08 12:48:49.219,7,"eiche20","Tutorial 5 (C40.255)",0.5,"N",280,5,"tired","coffee","yes",8,"yes",3,1,3,3,"No",6.2,"Microsoft",20.5,6,5,17,150,5,176,15,"yes",180,"Summer","milk",182,3,7,2025,12.15,"GESS","coffee"
2025-04-08 12:48:50.89,2,"baril61","Tutorial 4 (C12.013)",0.2,"NE",1956,2,"awake","paulaner_spezi","no",4,"yes",1,2,6,6,"Yes",6,"Microsoft",16,4,3,14.6,60,1,100,5,"yes",200,"Fall","sugar_milk",157,9,1,2025,12.15,"GESS","other"
2025-04-08 12:48:57.897,8,"vodek17","Tutorial 2 (C7.019)",2,"N",350,1.5,"awake","coffee","yes",8,"yes",1,0,2,3,"Yes",7,"Microsoft",18,7,10,17,85,3,27,19,"yes",180,"Spring","milk",180,5,8,2025,12.15,"UWI","coffee"
2025-04-08 12:48:59.207,7,"lange19","Tutorial 2 (C7.019)",3.5,"S",198,1,"tired","cold_cocoa","no",6,"yes",2,2,1,2,"do_not_mind",6,"Microsoft",17.5,7,9,17,120,2,60,14,"yes",200,"Spring","sugar_milk",175,8,5,2025,12.15,"UWI","other"
2025-04-08 12:49:07.011,8,"stemw30","Tutorial 2 (C7.019)",3,"N",200,4,"energized","coffee","yes",8,"yes",4,3,3,5,"Yes",8,"Apple",23,7,20,15.5,80,2,70,15,"yes",270,"Summer","black",190,3,9,2025,12.15,"UWI","coffee"
2025-04-08 12:49:09.14,3,"amhol41","Tutorial 6 (C40.254)",2,"SE",155,6,"drowsy","water","no",6,"yes",4,1,3,3,"do_not_mind",6,"Microsoft",21,4,9,16.5,51.5,2,29,12,"yes",280,"Spring","milk",168,4,4,2025,12.15,"GESS","water"
2025-04-08 12:49:17.801,4,"volkm13","Tutorial 4 (C12.013)",1,"NE",600,3,"tired","water","no",9,"yes",1,4,3,2,"do_not_mind",6,"Apple",19,4,5,11.5,80,5,50,11,"yes",250,"Summer","sugar_milk",178,5,3,2025,12.15,"GESS","water"
2025-04-08 12:49:24.225,5,"solun60","Tutorial 6 (C40.254)",3,"NE",1850,3,"awake","ginger_shot","no",8,"yes",4,2,6,5,"do_not_mind",6.8,"Both",21,5,15,17,33,0,73,16,"yes",260,"Spring","milk",169,3,5,2025,12.15,"GESS","other"
2025-04-08 12:49:26.257,9,"johan6b","Tutorial 2 (C7.019)",3.4,"NE",88.1,3,"awake","tea","yes",7,"yes",2,4,5,4,"Yes",6.5,"Apple",22,7,5,14.5,300,5,88,14,"yes",310,"Summer","sugar_milk",185,2,6,2025,12.15,"UWI","tea"
2025-04-08 12:49:34.929,7,"störd10","Tutorial 6 (C40.254)",0.1,"N",130,7,"energized","coffee","yes",9,"yes",2,20,3,3,"Yes",6,"Apple",17,2,7,15,100,3,87,10,"yes",200,"Spring","milk",173,3,7,2025,12.15,"GESS","coffee"
2025-04-08 12:49:46.414,7,"ruesalambo13","Tutorial 6 (C40.254)",2.5,"N",216,4,"drowsy","water","yes",8,"yes",3,5,3,3,"do_not_mind",3.5,"Both",15,4,5,13,90,4,28,19,"yes",250,"Summer","milk",165,5,7,2025,12.15,"GESS","water"
2025-04-08 12:49:48.638,7,"ahorn21","Tutorial 2 (C7.019)",2.5,"N",650,1.5,"drowsy","water","yes",8,"yes",3,1,3,3,"Yes",6,"Microsoft",20,6,7,17,90,3,140,20,"yes",250,"Spring","Other",197,5,8,2025,12.15,"UWI","water"
2025-04-08 12:50:06.358,6,"govern","Tutorial 4 (C12.013)",0.3,"NE",8000,7,"awake","tea","yes",7,"yes",5,0,1,1,"No",6,"Apple",20,6,2,16,10,2,15,15,"yes",200,"Summer","milk",171,1,4,2025,12.15,"GESS","tea"
2025-04-08 12:50:09.298,3,"roent2a","Tutorial 2 (C7.019)",2.9,"N",346,5,"awake","tea","yes",7,"yes",1,0,3,4,"Yes",5,"Apple",13,6,9,14.7,80,2,27,21,"yes",100,"Spring","Other",163,4,3,2025,12.15,"UWI","tea"
2025-04-08 12:50:29.421,8,"am_wei30","Tutorial 4 (C12.013)",1,"SW",367,8,"awake","water","yes",8,"no",0,1,6,6,"do_not_mind",3,"Apple",17,7,6,12,19,5,80,41,"yes",300,"Spring","Other",183,7,7,2025,12.15,"GESS","water"
2025-04-08 12:50:44.301,6,"weide30","Tutorial 5 (C40.255)",3.4,"W",248,2,"tired","water","no",9,"yes",2,1,4,4,"do_not_mind",5.5,"Microsoft",24,7,11,15.5,30,0,105,10,"No",80,"Spring","Other",180,2,5,2025,12.15,"GESS","water"
2025-04-08 12:50:46.679,7,"moorr38","Tutorial 4 (C12.013)",0.1,"E",69.8,1,"awake","coffee","yes",8,"yes",1,0,4,5,"Yes",5.5,"Apple",16,6,4,13,120,5,10,17,"yes",100,"Spring","milk",174,5,6,2025,12.15,"GESS","coffee"
2025-04-08 12:50:54.267,3,"minke1","Tutorial 4 (C12.013)",200,"E",15.815,2,"awake","juice","yes",7,"yes",1,1,1,1,"No",6.5,"Apple",21,5,3,14.5,0,5,15,15,"No",380,"Fall","Other",173,1,8,2025,12.15,"GESS","other"
2025-04-08 12:51:17.706,6,"niede37","Tutorial 6 (C40.254)",3.3,"NW",456,2,"tired","coffee","yes",7,"yes",1,3,4,6,"Yes",4.7,"Microsoft",13,4,6,12,50,3,40,12,"No",200,"Summer","Other",172,1,4,2025,12.15,"GESS","coffee"
2025-04-08 12:51:19.795,9,"schul65","Tutorial 4 (C12.013)",0.5,"S",450,7,"awake","water","yes",9,"yes",1,0,2,2,"No",4,"Apple",7,7,5,7,63,2,3,12,"yes",300,"Spring","Other",171,8,9,2025,12.15,"GESS","water"
2025-04-08 12:51:25.595,6,"buche59","Tutorial 6 (C40.254)",0.8,"W",142,2,"drowsy","tea","yes",6,"no",0,0,4,4,"do_not_mind",7,"Apple",20,4,12,15,20,5,50,17,"yes",200,"Summer","milk",173,5,5,2025,12.15,"GESS","tea"
2025-04-08 12:51:31.625,8,"fritz17","Tutorial 4 (C12.013)",2.5,"N",620,8,"awake","tea","yes",8,"yes",1,2,2,3,"No",5.5,"Apple",20,7,6,14,45,5,50,13,"yes",180,"Spring","Other",173,6,8,2025,12.15,"GESS","tea"
2025-04-08 12:51:52.651,6,"kurts54","Tutorial 4 (C12.013)",2,"N",146,4,"awake","orange_juice","yes",8,"yes",2,5,2,2,"No",4,"Microsoft",15,4,11,15,160,3,2,11,"No",150,"Summer","Other",166,8,8,2025,12.15,"GESS","other"
2025-04-08 12:52:08.643,8,"rosen56","Tutorial 5 (C40.255)",0.15,"S",348,8,"awake","ginger_shot,_lemon_juice","yes",6,"yes",1,20,3,4,"Yes",5,"Microsoft",17,7,7,15.4,240,5,60,8,"yes",270,"Spring","sugar_milk",173,5,8,2025,12.15,"GESS","other"
2025-04-08 12:52:24.816,6,"diste17","Tutorial 4 (C12.013)",3,"NW",95,4,"awake","water","yes",8,"no",0,3,3,4,"Yes",5,"Both",20,8,12,15,40,1,78,8,"yes",130,"Summer","milk",178,2,6,2025,12.15,"GESS","water"
2025-04-08 12:52:28.226,5,"kanal7","Tutorial 4 (C12.013)",0.3,"W",356,7,"awake","coffee_with_oat_milk","yes",6,"yes",1,4,3,3,"No",5.5,"Both",17,5,20,16.5,19,3,45,15,"yes",120,"Spring","milk",168,7,6,2025,12.15,"GESS","coffee"
2025-04-08 12:52:59.785,7,"friem11","Tutorial 4 (C12.013)",0.2,"SW",400,3,"awake","coffee","no",6,"yes",1,1,2,3,"No",6,"Microsoft",16,7,7,16.2,17,5,16,18,"yes",200,"Spring","black",171,7,7,2025,12.15,"GESS","coffee"
2025-04-08 12:53:50.553,7,"allee4","Tutorial 5 (C40.255)",3.1,"N",277,3,"awake","coffee","yes",6,"yes",3,3,3,4,"No",6,"Apple",22,5,11,13.2,82,2,171,18,"yes",350,"Summer","milk",176,4,7,2025,12.15,"GESS","coffee"
2025-04-08 12:53:59.06,3,"nacht","Tutorial 4 (C12.013)",2,"NW",30,7,"awake","water_with_apple_cider_vinegar","yes",9,"yes",1,5,2,3,"Yes",5,"Apple",17,5,7,15,16,1,20,8,"yes",100,"Fall","Other",160,9,2,2025,12.15,"GESS","water"
2025-04-08 12:54:18.769,8,"benng12","Tutorial 5 (C40.255)",0.15,"S",5530,2,"awake","water","yes",9,"yes",2,1,2,1,"do_not_mind",5,"Apple",18,7,5,15.4,220,6,45,21,"yes",200,"Fall","Other",170,7,8,2025,12.15,"GESS","water"
2025-04-08 12:54:35.508,8,"hopfe13","Tutorial 4 (C12.013)",1.5,"SW",150,4,"awake","hot_lemon","yes",8,"yes",1,0,2,2,"No",5.1,"Apple",17,5,4,17.5,20,4,100,17,"yes",200,"Summer","milk",168,4,9,2025,12.15,"GESS","other"
2025-04-08 12:54:47.066,6,"kalvs3a","Tutorial 4 (C12.013)",2,"N",70,4,"tired","water","yes",7,"yes",1,1,3,3,"do_not_mind",5.5,"Apple",18,7,6,15,70,1,50,15,"yes",150,"Spring","milk",174,7,6,2025,12.15,"GESS","water"
2025-04-08 12:55:15.129,5,"böcke23","Tutorial 4 (C12.013)",2,"SE",350,2,"tired","coffee","yes",8,"no",0,4,1,2,"Yes",5,"Apple",20,5,8,17,90,2,55,20,"yes",100,"Fall","milk",164,6,7,2025,12.15,"GESS","coffee"
2025-04-08 12:55:25.957,7,"aufde2","Tutorial 4 (C12.013)",4,"SW",500,4,"awake","coffee","yes",8,"yes",3,2,1,2,"Yes",6,"Microsoft",21,5,8,17,120,2,120,22,"yes",230,"Spring","milk",168,3,5,2025,12.15,"GESS","coffee"
2025-04-08 12:55:30.534,2,"bally1","Tutorial 4 (C12.013)",2,"N",1748,5,"energized","coffee","yes",3,"yes",2,6,1,1,"do_not_mind",10,"Apple",10,4,3,10,100,1,100,17,"yes",200,"Summer","milk",179,3,3,2025,12.15,"GESS","coffee"
2025-04-08 12:55:47.903,3,"claus13","Tutorial 4 (C12.013)",5,"SW",93,2,"drowsy","coffee","no",7,"yes",2,8,3,2,"No",5,"Neither",14,5,2,8,120,4,45,12,"No",150,"Spring","milk",170,7,4,2025,12.15,"GESS","coffee"
2025-04-08 12:56:15.291,7,"moenc","Tutorial 4 (C12.013)",0.5,"SW",440,0,"tired","water","yes",7,"no",0,3,1,1,"do_not_mind",4,"Apple",7,4,4,15,71,3,50,4,"yes",35,"Summer","milk",166,6,5,2025,12.15,"GESS","water"
2025-04-08 13:36:08.015,4,"altla159","Tutorial 5 (C40.255)",60,"NW",335,1.5,"drowsy","tea_with_milk","no",7,"yes",1,0,7,7,"No",9,"Apple",16,4,10,12,200,3,35,31,"yes",250,"Summer","milk",157,8,4,2025,12.15,"GESS","tea"
2025-04-08 13:45:36.879,7,"970782","Tutorial 5 (C40.255)",2,"N",488,3,"tired","tea","yes",7,"yes",2,5,2,2,"do_not_mind",4.8,"Microsoft",13.8,4,6,14,90,3,41,7,"yes",30,"Spring","black",160,8,7,2025,12.15,"GESS","tea"
2025-04-08 15:26:26.379,4,"rott70","Tutorial 6 (C40.254)",0.1,"S",310,3,"awake","water","yes",8,"yes",1,1,2,2,"do_not_mind",6,"Microsoft",17,6,7,17,96,3,12,13,"yes",250,"Summer","Other",163,7,4,2025,12.15,"GESS","water"
2025-04-08 16:26:02.108,4,"z16","Tutorial 3 (C14.201)",0.5,"S",400,5,"drowsy","coffee","yes",8,"yes",1,3,1,1,"do_not_mind",4,"Apple",20,4,9,17,12,2,16,16,"yes",120,"Summer","milk",173,5,4,2025,12.15,"UWI","coffee"
2025-04-09 08:38:02.691,4,"fonta52","Tutorial 4 (C12.013)",0,"W",1800,5,"tired","coffee","yes",7,"yes",1,2,3,3,"do_not_mind",4,"Microsoft",16,5,12,15,130,5,50,12,"yes",200,"Spring","milk",160,4,4,2025,12.15,"GESS","coffee"
